Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
930722 ,HIRA RESIDENTIAL SCHOOL,ANTONY A A,Secondary School,31/03/2025,"MMO CAMPUS MUKKAM PO KOZHIKODE DISTT KERALA ,673602","0495 ,2294418",aaantony65@gmail.com,
930233 ,HOLY ANGELS ENGLISH SCHOOL,DR SILAS K ABRAHAM,Senior Secondary,31/03/2023,"EDATHUA PO ALLEPPEY, DISTT. ALAPPUZHA, KERALA ,689573","0477 ,2212732",drsilasabraham@gmail.com,
930736 ,HOLY ANGELS PUBLIC SCHOOL,MRS. JOMOL ROJAN,Secondary School,31/03/2025,"POTHANICAD PO MOOVATTUPUZHA ERNAKULAM DIST KERALA-686671 ,686671","0485 ,04852562531",bcholyangels@gmail.com,www.bcholyangels.edu.in
930882 ,HOLY ANGELS PUBLIC SCHOOL,V C KURIAN,Senior Secondary,31/03/2022,"PALLIPAD P.O PIN-690512 DIST-ALLAPPUZHA ,690512","0479 ,2409280",holyangelvc@gmail.com,
930565 ,HOLY ANGELS SCHOOL,SR M ADELAIDE ,Senior Secondary,31/03/2026,"VANCHIYOOR THIRUVANATHAPURAM KERALA ,695001","0471 ,2476799",holyangelscbse@yahoo.com,
930322 ,HOLY ANGLES MODEL SCHOOL,ELIZABETH ALEXANDER PHILIP,Senior Secondary,31/03/2022,"MUNDUKOTTAKAL PO PATHANAMTHITTA DISTT., KERALA ,689649","0468 ,2326860",holyangelsms@gmail.com,
930415 ,HOLY CROSS CBSE ENG MED RES SCHOOL,JACKSON M V,Senior Secondary,31/03/2024,"ARTHAT PO KUNNAMKULAM THRISSUR KERALA ,680521","0488 ,5221022",jacksonmaroky@gmail.com,http://www.vidyasthali.com
930302 ,HOLY CROSS CONVENT SCHOOL,JULIE AUGUSTINE,Senior Secondary,31/03/2024,"NEDUMKANDAM IDUKKI DISTT KERALA ,685553","0486 ,8232586",holycrossndkm@gmail.com,
931130 ,HOLY CROSS CONVENT SCHOOL,VALSALA  GEORGE,Secondary School,31/03/2022,"VETTILAPPARA(PO),AREACODE(VIA),MALAPPURAM(DIST)673639,KERALA ,673639","0483 ,2758424",valsagem7@gmail.com,
930854 ,HOLY CROSS CONVENT SCHOOL KANGARAPADY,GRACY MATHEW,Secondary School,31/03/2024,"VADACODE P.O KANGARAPADY KOCHI ,682021","0484 ,2410059",gracyscsc@gmail.com,
931048 ,HOLY CROSS ENGLISH SCHOOL,SHEEBA L,Senior Secondary,31/03/2024,"VETTINADU, VATTAPPARA P.O. THIRUVANANTHAPURAM, KERALA ,698028","0472 ,2586991",sheebal2005@gmail.com,
930344 ,HOLY CROSS PUBLIC SCHOOL,MISS DAISY MATHEW N,Secondary School,31/03/2024,"KUDIANMALA PO PREEKAMALA NADUVIL (VIA) KANNUR DISTT KERALA ,670582","0460 ,0460-2218676",holycrosspublic@gmail.com,http://www.holycrosskudiyanmala.com
930887 ,HOLY CROSS PUBLIC SCHOOL,Alphonse Joseph,Secondary School,31/03/2025,"PANDITHITTA, AMBALANIRAPP P.O. PATHANAPURAM KOTTARAKKARA KOLLAM ,691508","0475 ,2327547",alphjes27@gmail.com,
930950 ,HOLY CROSS SCHOOL,Fr Johny Thekkemaly csc,Secondary School,31/03/2025,"AYMANAM P.O KOTTAYAM ,686015","0481 ,2517471",johnycscj@gmail.com,
931089 ,HOLY CROSS SCHOOL,Bobby K P,Secondary School,31/03/2026,"MULLURKARA P.O THALAPPILLY, THRISSUR ,680583","0484 ,271868",bobbypaul74@ymail.com,
930548 ,HOLY CROSS VIDYA SADAN,RANI JOSEPH,Senior Secondary,31/03/2026,"THELLAKOM PO KOTTAYAM DISTT KERALA ,686016","0481 ,2792212",ranijosephscc@gmail.com,
930506 ,HOLY FACE SCHOOL,SANTHOSH KATTACKAL,Secondary School,31/03/2022,"MAKKIYAD WAYANAD KERALA ,670731","0493 ,5235952",sankattackal@gmail.com,
930831 ,HOLY FAMILY  PUBLIC SCHOOL,SR ALEYAMMA THOMAS,Senior Secondary,31/03/2022,"PRASANTH NAGAR, ALAYMON P.O. AYOOR ,691320","0475 ,2273702",holyfamilypublicschoolanchal@gmail.com,
931084 ,HOLY FAMILY CONVENT PUBLIC SCOOL,RINCY TOM ALIAS SR SAVIDHA,Secondary School,31/03/2026,"BADIADKA, PERDALA P.O. ,671551","4998 ,285103",holyfamilybdk@gmail.com,
930889 ,HOLY FAMILY ENGLISH MEDIUM SCHOOL,SR JESSY P K,Secondary School,31/03/2025,"PACHALLOOR, TRIVANDRUM-27 ,695027","0471 ,2384932",holyfamilytvm@gmail.com,
931034 ,HOLY FAMILY ENGLISH MEDIUM SCHOOL,ROSY  C  A,Secondary School,31/03/2026,"EAST MARADI,MOOVATTUPUZHA, ERANAKULAM-DIST,KERALA ,686673","0485 ,2832249",rosemariachakkalakkal@gmail.com,
931053 ,HOLY FAMILY PUBLIC SCHOOL,GEETHA K S,Secondary School,31/03/2026,"KALLORKAD-PO KALLORKAD ,ERANAKULAM KERALA,686668 ,686668","0485 ,2287233",geethakallupura@gmail.com,
931078 ,"HOLY FAMILY PUBLIC SCHOOL, KUNCHITHANNY",Saji Joseph,Secondary School,31/03/2026,"KUNCHITHANNY, POTTANKAD P.O, DEESEEYAM ,685569","0486 ,5265180",frjohnchenam@gmail.com,http://www.holyfamilyschool.org.in
931123 ,HOLY FAMILY VISITATION PUBLIC SCHOOL,JAYA PEREIRA,Secondary School,31/03/2022,"KATTO P.O KALAVO, AMBALAPPUZHA, ,688522","0477 ,2249882",pereirajaya@gmail.com,
930395 ,HOLY GRACE ACADEMY,JOSE JOSEPH ALUMKAL,Senior Secondary,31/03/2025,"MALA KURUVILASSERY PO DISTT THRISSUR KERALA ,680735","0480 ,2893366",principal@holygraceacademy.com,http://www.vibhasikar.g
930077 ,HOLY INDIA FOUNDATION SCHOOL,SANDHYA P,Secondary School,31/03/2025,"NORTH PARAVUR ERNAKULAM KERALA ,683513","0484 ,2447985",sandhya.pazhayillath@gmail.com,
930877 ,HOLY INNOCENTS PUBLIC SCHOOL,LIJI JOSHWA,Senior Secondary,31/03/2022,"KALLUMALAKUNNU, VENNICODE POST, VARKALA PIN 695318 ,695318","0470 ,2612380",lijijoshwa1@gmail.com,
930920 ,HOLY KINGS PUBLIC SCHOOL,MATHEW C CHACKO,Secondary School,31/03/2025,"PIRAVOM.P.O. ERNAKULAM.DIST KERALA ,686664","0485 ,2265700",mat2119@gmail.com,
930184 ,HOLY MARY CENTRAL SCHOOL,ELSIE  ABRAHAM,Senior Secondary,31/03/2026,"PERUNGALA P.O. KAKKANAD KAYAMKULAM ALAPPUZHA DISTT KERALA ,690559","0479 ,2444104",lsaabraham@yahoo.com,
930836 ,HOLY SPIRIT PUBLIC SCHOOL,ALPHY,Secondary School,31/03/2024,"PAYYANITHOTTAM, POONJAR SOUTH P.O. ,686582","0482 ,2271301",alphykunnel@gmail.com,
930875 ,HOLY SPIRIT SCHOOL,BINDUMOL,Secondary School,31/03/2025,"POONKULAM,VELLAYANI P.O THIRUVANANTHAPURAM KERALA ,695522","0471 ,2482928",archanatabraham@gmail.com,
931203 ,HOLY TRINITY PUBLIC SCHOOL,MARGARET STANCILAS,Secondary School,31/03/2022,"KAKKANAM , MATHAPURAM , MARAYAMUTTOM.P.O , NEYYATTINKARA ,THIRUVANANTHAPURAM, KERALA STATE. ,695131","0471 ,2276287",principal@holytrinitypublicschool.com,
930027 ,HOLY TRINITY SCHOOL,Ms. Rekha T.P,Senior Secondary,31/03/2024,"KANJIKODE WEST PALGHAT KERALA ,678623","0491 ,2566255,9447526126",schoolholytrinity@gmail.com,http://www.schoolholytrin
930442 ,HOLY TRINITY SCHOOL,MOHANDAS  V  K,Senior Secondary,31/03/2024,"KP ROAD KAYAMKULAM PO ALAPPUZHA KERALA ,690502","0479 ,2444456",mohasutu@gmail.com,
930186 ,HOLY TRINITY VIDYA BHAVAN,Latha B Nair,Senior Secondary,31/03/2026,"KARTHIGAPPALLY P.O. DIST. ALAPUZHA KERALA ,690516","0479 ,2485974",trinityschool@mail.com,
931370 ,HOLYMASS CENTRAL SCHOOL,MRS. REJITHA V R,Secondary School,31/03/2024,"HOLY MASS CENTRAL SCHOOL AYIRANALOOR.P.O, EDAMON,PUNALUR, KOLLAM, KERALA ,691307",",04752336057",holymasscentralschool@gmail.com,www.hmcschool.in
931229 ,HORIZON ENGLISH SCHOOL,K C MUHAMMED SHAIJAL,Secondary School,31/03/2023,"PEACE VALLEY, KOLAPPA, PATTANUR POST. ,670595","0460 ,2257242",kcshaijals@gmail.com,
931125 ,HUDA TRUST PUBLIC SCHOOL,CHANDRAN,Secondary School,31/03/2022,"KUMARAPURAM P.O.HARIPAD, KARTHIKAPALLY, ALLAPPUZHA. ,690548","0479 ,2417005",chantam5848@gmail.com,
930141 ,I E S PUBLIC SCHOOL,C LATHA,Senior Secondary,31/03/2023,"P.O.CHITTILAPALLY THRISSUR DIST. KERALA ,680551","0487 ,2305704",lathapulickalprakash@gmail.com,www.iespublicschool.org
930751 ,I G ENGLISH SCHOOL,ASHARAF JAMALUDEEN A K,Secondary School,31/03/2025,"CHIRAKKAL KATTAKAMPOL PO THRISSUR DISTT KERALA ,680544","0488 ,5276026",akasharafptb@gmail.com,http://www.dpssatna.com
930111 ,I G M PUBLIC SCHOOL,Chinnu Asokan,Senior Secondary,31/03/2023,"PARAYIL ROAD, ELAMAKKARA, KOCHI-682026 ,682026","0484 ,2538663",chinnuasokan@hotmail.com,www.igmschool.org
930587 ,I P C ENGLISH SCHOOL,AFZAL KOLARI,Secondary School,31/03/2024,"PO MELADI KOZHIKODE KERALA ,673582","0496 ,2601157",afzalkolari@gmail.com,
930085 ,I S D ENGLISH SCHOOL,Mr. Rajan T. T,Senior Secondary,31/03/2024,"P.BOX NO. 31 KELOTH PAYYANUR P.O PAYYANUR KANNUR DIST KERALA ,670307","0498 ,5203702",vkcc1954@gmail.com,
930759 ,I. G. ENGLISH SCHOOL,SHABI T,Secondary School,31/03/2025,"KARUKAPUPHUR CHATHANUR PALAKKAD DISTRICT ,679537","0466 ,2259026",shabishanmughan@hotmail.com,
930055 ,I.S.S.ENGLISH MEDIUM SCHOOL,NOUFAL PUTHANPEEDIAKKAL,Senior Secondary,31/03/2025,"PERINTHALMANNA P O PONNIAKURSI DISTT MALAPURAM KERALA ,679322","0493 ,3226146",noufpp@yahoo.co.in,
931108 ,I.T.M PUBLIC SCHOOL,ABDUL RASHID,Secondary School,31/03/2026,"MAYYIL, PAVANNURMOTTA (P.O) TALIPARAMBA KANNUR PIN 670602 ,670602","0460 ,2277503",cbseprincipal@itmgroup.in,http://www.itmayyil.com
931177 ,ICT ENGLISH SCHOOL,SHAMILA P,Secondary School,31/03/2022,"KAVUNTHALA, PADANNA PO, KASARGOD, ,671312","0467 ,2276566",specially4u99@gmail.com,
930848 ,IDEAL ENGLISH SCHOOL,MRS. LEENA K P,Secondary School,31/03/2024,"KADAKASSERY, AYANKALAM (PO), MALAPPURAM (DIST), KERALA-679594 ,679573","0494 ,04942687475",englishschool@idealeducation.org,http://www.idealeducation.org
930294 ,IDEAL ENGLISH SCHOOL,B U DECHAMMA,Senior Secondary,31/03/2023,"SEHAGIRI SULTHAN BATHERY WAYANAD DISTT KERALA ,673592","4936 ,221135",dech_28gstar@yahoo.co.in,
930379 ,IDEAL PUBLIC SCHOOL,HARIS A K,Senior Secondary,31/03/2024,"KUTTIADI DISTT KOZHIKODE KERALA ,673508","0496 ,2597039",idealkty@gmail.com,http://www.idealkuttiadi.com
931191 ,IDEAL PUBLIC SCHOOL,SHAUKATHALI,Secondary School,31/03/2022,"P.O. THARISH VIA.KARUVARAKUNDU, MALAPPURAM ,676523","0493 ,1281400",shaushami@gmail.com,
930238 ,IDEAL PUBLIC SCHOOL,Mrs.Subaidha M.M,Senior Secondary,31/03/2024,"THAIKKATTUKARA P.O. ALUVA, DISTT ERNAKULAM KERALA ,683106","0484 ,2629462",lizysabu3536@gmail.com,http://www.ipsaluva.com
930528 ,IDEAL PUBLIC SCHOOL,SUNITHA MANIKANDAN,Senior Secondary,31/03/2024,"KADALUNDI NAGARAM PO MALAPPURAM DISTT KERALA ,673314","0494 ,2471170",principal@idealpublicschool.in,
930239 ,ILAHIA PUBLIC SCHOOL,Dr.E.K Mohammed Shaffe,Senior Secondary,31/03/2022,"MARKET PO MUVATTUPUZHA, DISTT ERNAKULAM, KERALA ,686673","0485 ,2831606",ilahiapublicschool@gmail.com,
930631 ,IMMANUEL MAR THOMA CENTRAL SCHOOL,MARIAMMA EAPEN,Senior Secondary,31/03/2022,"ERAVIPEROR PO THIRUVALLA PATHANAMITHITTA KERALA ,689542","0469 ,2665637",mariamimmanuel@gmail.com,
930639 ,INDIAN PUBLIC SCHOOL,Mrs. Ganga Rajan,Senior Secondary,31/03/2026,"KIZHAVOOR MUKHATHALA PO KOLLAM KERALA ,691577","0474 ,2537292",gangagiri2000@gmail.com,
930388 ,INDIAN PUBLIC SCHOOL,DIVAKARAN NAMBIAR T,Secondary School,31/03/2025,"M M STREET KOYILANDY KANNUR KOZHIKODE DISTT KERALA ,673305","0496 ,2210567",tdnclt@gmail.com,
930666 ,INDIRA GANDHI PUBLIC SCHOOL,V R MADHU,Senior Secondary,31/03/2023,"MAMBARAM THALASSERY KANNUR DISTT KERALA ,670741","0490 ,2383536",veeyaar.madhu@gmail.com,
930168 ,INDIRA JANARDHANAN VIDYA MANDIR,SREEJA CR,Senior Secondary,31/03/2025,"MARTHORVATTOM P.O CHERTHALA P.O.CHERTHALA KERALA ,688545","0478 ,2821075",PRINCIPAL@IJVM.CO.IN,
931043 ,INFANT JESUS CENTRAL SCHOOL,Sr.Lizymol Joseph,Secondary School,31/03/2026,"PONGUMMOODU, MEDICAL COLLEGE P.O., THIRUVANANTHAPURAM ,695011","0471 ,2559923",ijstvm@gmail.com,
931252 ,"INFANT JESUS CENTRAL SCHOOL, THUVAYOOR",SR DAISAMMA THOMAS,Secondary School,31/03/2024,"THUVAYOOR, KADAMPANAD (P.O.), PATHANAMTHITTA (DIST) ,691552","0473 ,4283377",teenavaliyaparampil103@gmail.com,
930539 ,INFANT JESUS ENGLISH MEDIUM SCHOOL,RONAROSE,Senior Secondary,31/03/2024,"KENICHIRA PO WAYANAD DISTT KERALA ,673596","436 ,211813",roseoflema@gmail.com,
930285 ,INFANT JESUS PUBLIC SCHOOL,SR NANCY GEORGE,Senior Secondary,31/03/2023,"PERUMPA DANNA NORTH PARUR ERNAKULAM DISTT KERALA ,683513","0484 ,2442677",srnancygeorgecmc@gmail.com,
930340 ,INFANT JESUS PUBLIC SCHOOL,JESSY P D,Senior Secondary,31/03/2025,"ALANGAD ALWAYE ERNAKULAM DISTT., KERALA ,683511","0484 ,2670267",srjessypd@gmail.com,
930878 ,INFANT JESUS PUBLIC SCHOOL,Mr. JOJI GEORGE,Secondary School,31/03/2024,"KIDANGOOR P.O. PALA KOTTAYAM KERALA ,686572","0 ,9497562891",principalijps@gmail.com,
930316 ,INFANT JESUS RESIDENTIAL SCHOOL,Jojo Abraham,Senior Secondary,31/03/2024,"KATTAPPANA P O P B NO 20 IDUKKI DISTT., KERALA ,685508","4868 ,272808",jojoabraham@ymail.com,www.infantjesuskattappana
930691 ,INFANT JESUS SCHOOL,S RAJENDRAN,Senior Secondary,31/03/2022,"KURAVANKONUM KOWDIAR PO THIRUVANANTHAPURAM KERALA ,695003","0471 ,2430477",suku60@gmail.com,
930976 ,INTERNATIONAL INDIAN SCHOOL KALLIKKANDY,ANCEMOL K J,Secondary School,31/03/2026,"KALLIKKANDY P.O KANNUR DIST ,670693","0490 ,2465795",ancerajaniis@gmail.com,
930636 ,IRSHAD ENGLISH SCHOOL,MR. SULAIMAN T.K.,Secondary School,31/03/2024,"MELATHUR PO MALAPPURAM DISTT KERALA ,679326","0493 ,278455,",irshadesmelattur@yahoo.com,http://www.irshadenglishschool.com
930309 ,IRSHAD ENGLISH SCHOOL,MOHAMMED SAREEF K M,Senior Secondary,31/03/2024,"PANTHAVO P O ALANKODE MALAPPURAM DISTT., KERALA ,679585","0494 ,2651170",principalirshadpanthavoor@gmail.com,www.bihanieducationtrust.
930283 ,IRSHADIYA ENG MED SCHOOL,HARIDAS U,Secondary School,31/03/2024,"KOLATHUR MALAPURAM KERALA ,679338","0493 ,3203077",uharidas1981@gmail.com,http://www.podar.org
930275 ,IRSHADIYA PUBLIC SCHOOL,Muraleedharan K V,Senior Secondary,31/03/2023,"KOOVALLOOR POTHANICAD KOTHAMANGALAM ERNAKULAM DISTT., KERALA ,686671","0485 ,9539011384",murali4949@gmail.com,http://www.jamaath.com
931242 ,ISABELLA DE ROSIS PUBLIC SCHOOL,JULIET KUNNAPILLY,Secondary School,31/03/2023,"THEVARKAD, VARAPUZHA P.O. ,683517","0484 ,2516733",srjulietk@yahoo.co.in,
930451 ,ISHA ATH PUBLIC SCHOOL,K M ABDUL KHADER,Senior Secondary,31/03/2026,"POONOOR UNNIKULAM PO DISTT KOZHIKODE KERALA ,673574","0496 ,2648009",khader313@gmail.com,luckygroup.edu.in/lbn
930669 ,ISLAHI ENGLISH MEDIUM SCHOOL,M P RAVEENDRAN,Secondary School,31/03/2024,"IRIKKUR KANNUR DISTT KERALA ,670593","0460 ,2258621",ravikuyiloor@gmail.com,http://www.suprabhat.ac
930201 ,ISLAHIYA ORPHANAGE SCHOOL,ACHYUTHAN KUTTY TV,Senior Secondary,31/03/2024,"KUMARANELLUR P.O. ANGADI PALAKKAD DISTT KERALA ,679552","0466 ,2277572",achyuth@gmail.com,http://www.islahiya.com
931238 ,ISLAHIYA PUBLIC SCHOOL,JOUHAR,Secondary School,31/03/2023,"PUTHUR.P.O. KOTTAKKAL, MALAPPURAM ,676503","0483 ,2744450",principalislahiya@gmail.com,http://islahiyapublicschool.com
930243 ,ISLAMIC CENTRAL SCHOOL,Mr.Abdul Majeed NK,Senior Secondary,31/03/2025,"OTTAPALAM, DISTT PALAKKAD KERALA ,679102","0466 ,2245641,9961141123",icsotp@yahoo.com,www.islamiccentralschool.com
930677 ,J & J ENGLISH MEDIUM SCHOOL,MRS. RATHANAVALLY,Senior Secondary,31/03/2025,"KARUPADANNA PO THRISSUR DISTT KERALA ,680663","0480 ,04802860775",jandjkarupadanna@yahoo.com,jandjcbseschool.com
930476 ,JAI MATHA PUBLIC SCHOOL,SHEEBA GEORGE,Secondary School,31/03/2022,"SAHAYAGIRI PO MARAYOOR IDUKKI DISTT KERALA ,685620","0486 ,5252486",sr.ancilsabs@gmail.com,http://mbinternationalschool.edu.in
930265 ,JAI RANI PUBLIC SCHOOL,Sherly Joseph,Senior Secondary,31/03/2026,"THODUPUZHA, IDUKKI DISTT KERALA ,685584","4862 ,221011",principaljrjc@gmail.com,
930768 ,JAI RANI PUBLIC SCHOOL,SR CELINE GEORGE K,Secondary School,31/03/2026,"KALIYAR P.O. ,685582","0486 ,2246888",celinekallungal@gmail.com,
930962 ,JAI RANI SABS PUBLIC SCOOL,PHILOMINA THOMAS,Secondary School,31/03/2025,"BALUSSERY (PO)KOYILANDY KOZHIKODE ,673612","0496 ,2643531",jrnsabs@gmail.com,
930330 ,JAIMATHA ENGLISH MEDIUM SCHOOL,MISS NISHA JOSE,Senior Secondary,31/03/2024,"ULIYATHADKA SIRIBAGILU PO KASARAGOD DISTT KERALA ,671124","0499 ,04994-240470",jaimathakasaragod@yahoo.co.in,http://www.jaimathaschoolksd.com
930195 ,JAMA-ATH RESIDENTIAL PUBLIC SCHOOL,MM KABEER,Senior Secondary,31/03/2023,"PADAMUGAL KAKKANAD THRIKKAKARA P.O COCHIN ERNAKULAM, KANAYANNUR, KERALA ,682021","0484 ,2422430",sargakabeer@gmail.com,http://www.jamaath.com
931069 ,JAMA-ATH SCHOOL KANNIAKULANGARA,ABDUL SALEEM,Secondary School,31/03/2022,"VEMBAYAM.P.O ,695615","0472 ,2830500",hasthan17@yahoo.com,
930034 ,JAMIA HASSANIA PUBLIC SCHOOL,Vimala Mathew,Senior Secondary,31/03/2024,"SOUTH VAZHAKULAM ALWAYE, ERNAKULAM DISTT., KERALA ,683105","0484 ,2677397",vimalamartin1@gmail.com,
930078 ,JAMIA SALAFIYA ENGLISH SCHOOL,ABDULRAHIMAN KC,Secondary School,31/03/2026,"SALAFI GRAMAM PULIKKAL P.O MALAPPURAM DIST KERALA ,673637","0483 ,2790468",abdulrahimankc33@gmail.com,
930505 ,JANASAKTHI PUBLIC SCHOOL,R SAJEEV,Senior Secondary,31/03/2025,"VELANCHIRA PATTOLI MARKET PO ALAPUZHA DISTT KERALA ,690531","0479 ,2432959",rsajeev1919@gmail.com,
930627 ,JAWAHAR CENTRAL SCHOOL,SUJITH D N,Senior Secondary,31/03/2026,"KANJIRAMKULAM THIRUVANANTHAPURAM KERALA ,695524","0471 ,2260483",jcsk1@yahoo.co.in,
3240001,JAWAHAR NAVODAYA VIDYALAYA,C V PRAMEELA,Senior Secondary,31/03/2022,"MINICOY P.O LAKSHADWEEP 682559 ,682559","0489 ,2222211",jnvlakshadweep15@gmail.com,
940013 ,JAWAHAR NAVODAYA VIDYALAYA,K S PRAKASKUMAR,Senior Secondary,31/03/2019,"CHETTACHAL PO VITHURA THIRUVANTHAPURAM KERALA ,695551","0472 ,2859664",kspjnv@yahoo.co.in,
940012 ,JAWAHAR NAVODAYA VIDYALAYA,P VICKRAMAN NAIR,Senior Secondary,31/03/2019,"CHENNITHALA P.O ALAPPUZHA DIST KERALA ,690105","0479 ,2322571",vickramannair@yahoo.co.in,
940011 ,JAWAHAR NAVODAYA VIDYALAYA,K SREELEKHA,Senior Secondary,31/03/2023,"O.K.MURI P.O OAKAM, MALAPPURAM DISTT., KERALA ,676515","0494 ,2450350",sreelekhakovili@gmail.com,
940010 ,JAWAHAR NAVODAYA VIDYALAYA,BALAKRISHNAN V N,Senior Secondary,31/03/2021,"MALAMPUZHA P.O PALAKKAD DISTT. KERALA ,678651","0491 ,2815157",balakrishnanvnn4@gmail.com,
940009 ,JAWAHAR NAVODAYA VIDYALAYA,O M PANKAJAKSHAN,Senior Secondary,31/03/2023,"MAYANNUR THRISSUR DISTT. KERALA ,679105","4884 ,286260",ompankajakshan@gmail.com,
940008 ,JAWAHAR NAVODAYA VIDYALAYA,NANDAKUMAR R G,Senior Secondary,31/03/2022,"VECHOOCHIRA MANNADISALA POST PATHANAMTHITTA DISTT. KERALA ,686511","4735 ,265246",rgnandakumar@gmail.com,
940001 ,JAWAHAR NAVODAYA VIDYALAYA,MARY P MANI,Senior Secondary,31/03/2024,"PALAYAD NADA POST BADAGARA CALICUT DISTT. KERALA ,673530","0496 ,2536286",marypmani@yahoo.co.in,
940006 ,JAWAHAR NAVODAYA VIDYALAYA,JITHA  K NAIR,Senior Secondary,31/03/2021,"KOTTARAKARA DIST.KOLLAM E T C CAMPUS & P O KERALA ,691531","0474 ,2454846",knairjitha@yahoo.co.in,
940005 ,JAWAHAR NAVODAYA VIDYALAYA,G BEENA,Senior Secondary,31/03/2019,"VADAVATHOOR P.O KOTTAYAM DIST. KERALA ,686010","0481 ,2578402",tejusbeena@gmail.com,
940004 ,JAWAHAR NAVODAYA VIDYALAYA,K M VIJAYAKRISHNAN,Senior Secondary,31/03/2023,"NAVODAYA NAGAR PERIYE POST KASARAGOD DISTT KERALA ,671316","0467 ,2234057",vijayakrishnankm@gmail.com,
940003 ,JAWAHAR NAVODAYA VIDYALAYA,PUSHKARAN  K,Senior Secondary,31/03/2025,"CHENDAYAD P.O KANNUR DIST. KERALA ,670692","0490 ,2311380",pushkarankumaran@gmail.com,
940002 ,JAWAHAR NAVODAYA VIDYALAYA,STELLA  HEBZI BAI,Senior Secondary,31/03/2024,"NERIAMANGALAM POST ERNAKULAM DIST KERALA ,686693","0485 ,2554246",stellahebzi@gmail.com,
940007 ,JAWAHAR NAVODAYA VIDYALAYA,S J Annassery,Senior Secondary,31/03/2021,"KULAMAVU POST IDUKKI DISTT. KERALA ,685601","4862 ,259916",sjannasssery@gmail.com,
940014 ,JAWAHAR NAVODAYA VIDYALAYA,M G ARAVINDAKSHAN,Senior Secondary,31/03/2023,"PINNAGODE KALPELTA WAYANAD DISTT KERALA ,673121","4936 ,256688",principaljnvwayanad@gmail.com,
930167 ,JAWAHAR PUBLIC SCHOOL,MR. CYRIAC KANAYIL,Senior Secondary,31/03/2024,"EDAVA VERKALA, TRIVANDRUM ,695311","0470 ,2660376,600715",princijpss@gmail.com,http://www.jawaharpublicschool.org
931028 ,JDT ISLAM NEW HOPE ENGLISH SCHOOL,SANDHYA,Secondary School,31/03/2026,"JDT ISLAM NEW HOPE ENGLISH SCHOOL, MARIKUNNU POST, CALICUT- 673012 KERALA ,673012","0495 ,2731413",sandhya.jdvn@gmail.com,http://www.jdtislam.org
930725 ,JEEVAN JYOTHI PUBLIC SCHOOL,MISS SR LIZY GEORGE,Secondary School,31/03/2025,"THALIKOD PATTIKKAD PO THRISSUR DISTT KERALA ,680652","0487 ,04872283785",jeevan.jyothi@rediffmail.com,www.jeevanjyothischoolthalikod.com
931269 ,"JESUS ACADEMY C.B.S.E. SCHOOL, THALORE.",SINI SEBASTIAN,Secondary School,31/03/2024,"THALORE ,680306","0487 ,2351016",principaljat2016@gmail.com,
930584 ,JNANODAYAM PUBLIC SCHOOL,ARUNDATHI P R,Secondary School,31/03/2023,"EDAKOCHI KOCHI ERANAKULAM DISTT KERALA ,682006","0484 ,2328456",arundathisajeev38@gmail.com,
931216 ,JOE MOUNT PUBLIC SCHOOL,SR HITHA SD,Secondary School,31/03/2023,"ERUMATHALA P.O.CHUNANGAMVELY, ALUVA,KERALA ,683112","0484 ,2838836",hitaksd@yahoo.com,
931151 ,JUNIOR BASELIOS ENGLISH MEDIUM SCHOOL,JAMESKUTTY THOMAS,Secondary School,31/03/2022,"SOUTH PAMPADY P O KOTTAYAM ,KERALA 686521. ,686521","0481 ,2504301",dietjameskutty@gmail.com,
930902 ,JYOTHI NIKETHAN ENGLISH MEDIUM SCHOOL,SEN KALLUPURA,Senior Secondary,31/03/2022,"P.B NO. 4 THIRUVAMPADY P.O ,688002","0477 ,2287780",kallupura@hotmail.com,
930135 ,JYOTHI NIVAS PUBLIC SCHOOL,MISS SR. NAVYA,Senior Secondary,31/03/2024,"U C COLLEGE P O ALUVA-2, DISTT ERNAKULAM, KERALA ,683102","0484 ,0484-2609468",jyothinivasaluva@gmail.com,http://www.jyothinivasaluva.com
930985 ,JYOTHI PUBLIC SCHOOL,SUNNY THOMAS,Secondary School,31/03/2026,"ERUMATHALA P.O, NALAMILE, ALUVA ,683112","0484 ,2839305",sunnytp08@gmail.com,
930644 ,JYOTHI PUBLIC SCHOOL,SR SHAINI T PARUVANANI,Senior Secondary,31/03/2022,"PAIKA POOVARANI PO KOTTAYAM DISTT KERALA ,686577","0482 ,2226835",principaljyothischool@gmail.com,
930756 ,JYOTHIS CENTRAL SCHOOL,SALITHA L,Senior Secondary,31/03/2022,"KAZHAKUTTOM P.O., DISTT THIRUVANANTHAPURAM, KERALA ,695582","0471 ,2705857",jyothisgroup@gmail.com,
930807 ,JYOTI NILAYAM SECONDARY SCHOOL,ARCHANA PAUL,Senior Secondary,31/03/2025,"ST.ANDREWS, ST.XAVIER,S COLLEGE P.O, THIRUVANANTHAPURAM ,695586","0471 ,2704296",srarchanapaul@gmail.com,
930406 ,K E CARMEL CENTRAL SCHOOL,Fr Dr MATHEW THENGUMPALLY CMI,Senior Secondary,31/03/2023,"MUHAMMA PO ALAPPUZHA KERALA ,688525","0478 ,2864430",mthengumpally@gmail.com,
