Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
3320174,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"BARAMKELA RAIGARH CHHATTISGARH ,",",",,
3320181,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"DHOURPUR AMBIKAPUR CHHATTISGARH ,",",",,
3320176,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"NANDELI RAIGARH CHHATTISGARH ,",",",,
3320177,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"KARORIMAL NAGAR RAIGARH CHHATTISGARH ,160023",",",,
3320172,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"KOTRA RAIGARH CHHATTISGARH ,",",",,
3320164,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"CHAPA JANJGIR CHHATTISGARH ,",",",,
3320186,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"DHARAMJAIGARH DHARAMJAIGARH CHHATTISGARH ,",",",,
3320167,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"ADHBHAR JANJGIR CHHATTISGARH ,",",",,
3320166,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"BALOUDA JANJGIR CHHATTISGARH ,",",",,
3320154,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"PATHARIYA BILASPUR CHHATTISGARH ,",",",,
3320152,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"RATANPUR BILASPUR CHHATTISGARH ,",",",,
3320157,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2009,"BALKO KORBA CHHATTISGARH ,",",",,
3320155,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"SENDRI BILASPUR CHHATTISGARH ,",",",,
3320161,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"MALKHAROUDA JANJGIR CHHATTISGARH ,",",",,
3320170,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"DHABHRA JANJGIR CHHATTISGARH ,",",",,
3320169,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"PAMGARH JANJGIR CHHATTISGARH ,",",",,
3320162,GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"JAIJAIPUR JANJGIR CHHATTISGARH ,",",",,
3320046,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"LAILUNGA RAIGARH CHHATTISGARH ,496113",",",,
3320045,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"SONDAKA RAIGARH CHHATTISGARH ,",",",,
3320052,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"MAHADEODAND JASHPUR NAGAR CHHATTISGARH ,",",",,
3320051,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"DULDULA JASHPUR NAGAR CHHATTISGARH ,",",",,
3320060,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"BHAIRAMGARH DANTEWADA CHHATTISGARH ,",",",,
3320062,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"CHHINDGARH DANTEWADA CHHATTISGARH ,494111",",",,
3320012,GOVT HIGHER SECONDARY SCHOOL,m.v. suseela manidhar,Senior Secondary,31/03/2009,"SARAGBUNDIA KORBA CHHATTISGARH ,495674",",",,
3320050,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"KUNKURI JASHPUR NAGAR CHHATTISGARH ,",",",,
3320072,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"BAKAWAND BASTAR CHHATTISGARH ,",",",,
3320071,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"BHANPURI BASTAR CHHATTISGARH ,",",",,
3320069,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"LOHANDIGUDA BASTAR CHHATTISGARH ,",",",,
3320070,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"TOKAPAL BASTAR CHHATTISGARH ,",",",,
3320073,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"KESHKAL BASTAR CHHATTISGARH ,",",",,
3320011,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"CHHURI KORBA CHHATTISGARH ,",",",,
3320067,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"PHARASGAON BASTAR CHHATTISGARH ,",",",,
3320010,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"RAMPUR KORBA CHHATTISGARH ,",",",,
3320022,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"BELARGAON DHAMTARI CHHATTISGARH ,",",",,
3320036,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"SHANKARGARH SURGUJA CHHATTISGARH ,",",",,
3320009,GOVT HIGHER SECONDARY SCHOOL,SH M D KIRAR,Senior Secondary,31/03/2004,"PASAN KORBA CHHATTISGARH ,",",",,
3320044,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"URBA RAIGARH CHHATTISGARH ,",",",,
3320035,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"RAJPUR SURGUJA CHHATTISGARH ,",",",,
3320034,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"DARIMA SURGUJA CHHATTISGARH ,",",",,
3320014,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"BHILAIBAZAR KORBA CHHATTISGARH ,",",",,
3320016,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"PAUDIUPRODA KORBA CHHATTISGARH ,",",",,
3320021,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"SEHAWA DHAMTARI CHHATTISGARH ,",",",,
3320015,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"BHAISMA KORBA CHHATTISGARH ,",",",,
3320028,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"HALDIBAZAR CHIRIMIRI KOREA CHHATTISGARH ,",",",,
3320029,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"CHURCHACOLLIERY KOREA CHHATTISGARH ,",",",,
3320061,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"BACHELI DANTEWADA CHHATTISGARH ,",",",,
3320059,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"GEEDAM DANTEWADA CHHATTISGARH ,",",",,
3320058,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"BHANUPRATAPUR KANKER CHHATTISGARH ,",",",,
3320013,GOVT HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"HARDIBAZARI KORBA CHHATTISGARH ,",",",,
3320006,GOVT HIGHER SECONDARY SCHOOL,SMT GEETA KHOGARAH,Senior Secondary,31/03/2009,"MANPUR RAJNANDGAON CHHATTISGARH ,493449",",07707242817",carmelconventschool2010@rediffmail.com,
3320153,GOVT M.L.B. GIRLS HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"BILASPUR CHHATTISGARH ,",",",,
3320064,GOVT M.RANI LAXMI BAI HR SEC SCHOOL,,Senior Secondary,31/03/2009,"JAGADALPUR BASTAR CHHATTISGARH ,",",",,
3320106,GOVT MODEL GIRLS HIGHER SEC SCHOOL,,Senior Secondary,31/03/2009,"DURG DURG CHHATTISGARH ,",",",,
3320025,GOVT MODEL HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"BAIKUNTHPUR KOREA CHHATTISGARH ,",",",,
3320074,GOVT MODEL HIGHER SECONDARY SCHOOL,T RAVINDER SINGH,Senior Secondary,31/03/2014,"DANTEWADA CHHATTISGARH ,160023","7856 ,252364",gmsdnt@gmail.com,
3320075,GOVT MODEL HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2009,"FARSGAON CHHATTISGARH ,",",",,
3320047,GOVT MODEL HIGHER SECONDARY SCHOOL,KAMLA KERKETTA,Senior Secondary,31/03/2009,"JASHPUR NAGAR JASHPUR NAGAR CHHATTISGARH ,","7763 ,220280",kkamla746@gmail.com,
3320001,GOVT MODEL HIGHER SECONDARY SCHOOL,SISTER HYMNA,Senior Secondary,31/03/2009,"DONDI DURG CHHATTISGARH ,493449",",07707242817",carmelconventschool2010@rediffmail.com,
3320151,GOVT MULTI HIGHER SEC SCHOOL,,Senior Secondary,31/03/2014,"BILASPUR BILASPUR CHHATTISGARH ,160023",",",,
3320178,GOVT MULTI HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"SARANGARH RAIGARH CHHATTISGARH ,",",",,
3320129,GOVT MULTI HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"KHAIRAGARH RAJNANDGAON CHHATTISGARH ,",",",,
3320160,GOVT MULTI P HIGHER SEC SCHOOL,,Senior Secondary,31/03/2009,"JANJGIR JANJGIR CHHATTISGARH ,",",",,
3320180,GOVT MULTI PURPOSE HIGHER SEC SCHOOL,SNEHLATA SINHA,Senior Secondary,31/03/2021,"AMBIKAPUR AMBIKAPUR CHHATTISGARH ,","0777 ,241859",multipurpose_school@yahoo.com,
3320053,GOVT NARHARDEO HIGHER SEC SCHOOL,,Senior Secondary,31/03/2009,"KANKER KANKER CHHATTISGARH ,",",",,
3320173,GOVT NATWAR HIGHER SEC SCHOOL,,Senior Secondary,31/03/2017,"RAIGARH RAIGARH CHHATTISGARH ,160023",",",,
3320019,GOVT SHRINGI RISHI HIGHER SEC SCHOOL,,Senior Secondary,31/03/2009,"NAGRI DHAMTARI CHHATTISGARH ,",",",,
3320243,GOVT. MODEL SCHOOL,TIWARI,Senior Secondary,31/03/2018,"KUSUMBHATTA, BLOCK, BODLA, DISTT.KABIRDHAM, CHHATTISGARH ,494442","7741 ,232245",deeptiwari55@gmail.com,
3320086,GOVT.HARIHAR HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"NAVAPARA RAJIM RAIPUR CHHATTISGARH ,493881",",",,
2430249,GRACE ENGLISH SCHOOL,MISS SWEACHHA RAI,Secondary School,31/03/2021,"GRACE ENGLISH SCHOOL SUKHANI BUSTY, P.O& P.S.NAGRAKATA DIST. JALPAIGURI ,735225",",9732872590",graceenglishschool2003@gmail.com,http://graceenglishschool.org.in
1530024,GREEN FIELD SCHOOL,ARUNA KUMAR DASH,Secondary School,31/03/2023,"P O PALASPANGA DISTT. KEONJHAR ORISSA ,758031","6766 ,235581",arunndash@gmail.com,
2430111,GREEN POINT ACADEMY,MAHENDRA KUMAR CHAND,Senior Secondary,31/03/2026,"G.T.ROAD, KULTI(KULTORA) P.O.SITARAMPUR, ,713359","0341 ,2014643",greenpointacademy@gmail.com,
1530093,GREEN VALLEY PUBLIC SCHOOL,GOURI PRASAD SATAPATHY,Senior Secondary,31/03/2025,"AT PENTA PO J K PUR DISTT RAYAGADA ORISSA ,765017","91 ,7978212370",principalgvps245@yahoo.com,
3330273,GREENFIELD THE CIT SCHOOL,MR. DHIRENDRA KUMAR MISHRA,Secondary School,31/03/2021,"NEAR PARRI NALA, CIT CAMPUS, G.E ROAD, KHANAPURI, RAJNANDGOAN, CHHATTISGARH ,491441",",9300009933",greenfieldthecitschool@gmail.com,http://www.greenfield.ac.in
2430226,GRIFFINS INTERNATIONAL SCHOOL,MRS. SARBARI BRAHMA,Senior Secondary,31/03/2023,"N.H.-60,P.O.-KHATRANGA ,721301",",9933344736",principal.gis@griffins.edu.in,
3330110,GUARDIAN & GUIDE ENGLISH MEDIUM SCHOOL,TRIPTI AGRAWAL,Senior Secondary,31/03/2023,"DHANUHARDERA, DISTT & TEH. RAIGARH, CHHATTISGARH ,496001","7762 ,221748",triptiagrawal774@gmail.com,
1530106,GUIDANCE ENGLISH MEDIUM SCHOOL (RESIDENCIAL),SUHASINI PATTANAIK,Senior Secondary,31/03/2026,"PLOT NO. 1125/1,PHASE-1, DUMUDUMA HOUSING BOARD COLONY, BHUBANESWAR, ORISSA ,751019","0674 ,2471666",gemsbbsr@yahoo.co.in,gemsbbsr@yahoo.co.in
2430300,GUIDANCE FOUNDATION,DR. RUMELA BANERJEE,Secondary School,31/03/2024,"TALAI, JARUR, RAGHUNATHGANJ-I ,742235",",918373088957",guidancefoundation2012@gmail.com,https://guidancefamily.com/
2430049,GURBACHAN SINGH SONDHI GIRLS SCHOOL,MANWEEN RAJPAL,Secondary School,31/03/2024,"65 PRATAPADITYA ROAD CALCUTTA ,700026","033 ,24665406",manween.rajpal04@gmail.com,
1530304,GURU NANAK ENGLISH MEDIUM PUBLIC SCHOOL II,MRS. MADHUMITA SAHOO,Secondary School,31/03/2024,"GUDIAPKHARI,SANGULAI SASAN,PIPILI,PURI, ODISHA 752104 ,752104",",06742395854",gnps2bbsr@gmail.com,www.gnps2bbsr.in
1530205,GURU NANAK PUBLIC SCHOOL,SANCHITA MOHANTY,Secondary School,31/03/2023,"KALIABODA, SIKHARPUR , CUTTACK ,753003","0 ,9238108326",sanchita2764@gmail.com,
2430099,GURU NANAK PUBLIC SCHOOL,MAHUA CHAKRABORTY,Senior Secondary,31/03/2023,"P.O. NEW KOLORAH, ANDUL ROAD, ALAMPUR, HOWRAH, WEST BENGAL ,711302","033 ,26473659",mahua1104@gmail.com,
1530007,GURU NANAK PUBLIC SCHOOL,RABINDRA NATH DASH,Senior Secondary,31/03/2023,"AT & PO KHETRAJPUR SAMBALPUR DISTT ORISSA ,768003","0663 ,2522690",dashrabindran@gmail.com,
1530128,GURU NANAK PUBLIC SCHOOL,Dr. Manveen Kaur Chadha,Senior Secondary,31/03/2025,"NAYA BAZAR, SECTOR-21, ROURKELA-769001, DIST-SUNDERGARH, ORISSA ,769001","0661 ,2601171",gnps21rkl@gmail.com,http://www.gpsrkl.edu.in
2430042,GURU TEG BAHADUR PUBLIC SCHOOL,SUTAPA ACHARYA,Senior Secondary,31/03/2024,"BENACHITY ROAD DURGAPUR WEST BENGAL ,713204","0343 ,2575873",acharya.sutapa@gmail.com,
3330068,GURUKUL,G G JACOB,Senior Secondary,31/03/2022,"BHATAPARA DISTT RAIPUR CHHATTISGARH ,493118","91 ,9406121901",jacobdevi@rediffmail.com,
3330384,GURUKUL ENGLISH MEDIUM SCHOOL,MRS. MARIYA GORETI SK,Secondary School,31/03/2024,"VILLAGE-SHIVPUR, LAKHANPUR ,497116",",9425254330",gurukullakhanpur08@gmail.com,http://www.gurukullakhanpur.in/
1530283,GURUKUL INTERNATIONAL PUBLIC SCHOOL,MRS. MADHUSMITA PARIDA,Senior Secondary,31/03/2024,"GOODS SHED ROAD, LANJIPALLI, BERHAMPUR, DIST:GANJAM (ODISHA) ,760008",",9937885234",info.gurukulinternational@gmail.com,www.gurukulinternational.net
3330265,GURUKUL INTERNATIONAL SCHOOL,MR. SUMANTO BISWAS,Senior Secondary,31/03/2023,"VILL- BANARI, BILASPUR ROAD, DIST- JANJGIR-CHAMPA, CG PIN CODE:- 495668 ,495668",",9098403762",gurukuljanjgir@gmail.com,www.marsgurukul.com
1530241,GURUKUL PUBLIC SCHOOL,MISS ARATI MISHRA,Senior Secondary,31/03/2023,"AT/PO:HARIDASPUR ,755024","6725 ,9437161973",gurukulpublicschooljajpur@gmail.com,www.gpscodisha.com
3330052,GURUKUL PUBLIC SCHOOL,SAROJ KUMAR PANDA,Senior Secondary,31/03/2024,"GURKUL NAGAR MAHARAJPUR KAWARDHA DISTT KABIRDHAM CHHATTISGARH ,491995","7741 ,209153",skpandakwd@gmail.com,
3330054,GURUNANAK ENGLISH SENIOR SEC SCHOOL,Mrs Reney Vaghese Abraham,Senior Secondary,31/03/2026,"SECTOR 6 BHILAI, DISTT DURG, CHHATTISGARH ,490006","0788 ,2284466",principal.gness@gmail.com,http://www.nitte.ac.in
2430031,GYAN BHARTI SCHOOL,CHANDAN ROY,Senior Secondary,31/03/2024,"P.O. RANIGANJ DISTT. BURDWAN WEST BENGAL ,713347","0341 ,2444389",chandanroy@hotmail.com,
3330020,GYAN GANGA EDUCATIONAL ACADEMY,PRATIMA RAJGOR,Senior Secondary,31/03/2025,"NARDAHA PO MANDHER RAIPUR CHHATTISGARH ,493111","0771 ,2284716",rajgor.p@rediffmail.com,
1530210,GYANAJYOTI PUBLIC SCHOOL,MR. JALADHAR MOHAPATRA,Secondary School,31/03/2023,"SECTOR-19, ROURKELA, ORISSA,769005 ,769005","0661 ,8093355884",gpsrkl.principal@gmail.com,http://www.gpsrkl.ac.in
1530145,GYANJYOTI KANCHANBEN RASIKLAL VIDYALAYA,L SRINIVASA,Senior Secondary,31/03/2026,"AT-GODTOR.PO-MAULIBHATA. DIST-NUAPADA ,766107","0707 ,7955923",lsrinu_05@yahoo.com,www.krdct.com
3330172,GYANODAYA SCHOOL,SR LIZA SEBASTIAN,Secondary School,31/03/2025,"ADAWAL P.O BASTAR DIST. CHHATTISGARH ,494001","0778 ,2264916",lizathy10@gmail.com,
3330382,GYANROSHANI LOK KALYAN SANSTHA,MRS. YOUGMAYA TIWARI,Secondary School,31/03/2023,"MUNUND ROAD KHOKHARA JANJGIR DIST JANJGIR CHAMPA CG PIN 495668 ,495668",",9425230436",gyanroshanijanjgir2019@gmail.com,www.gyanroshani.org
2430188,H. M. EDUCATION CENTRE,MRS.RATNA KUNDU,Senior Secondary,31/03/2024,"HINDMOTOR, HOOGHLY - 712233 ,712233","033 ,03326647601, 03326647213, 03326647600,",HMEDUCATIONCENTRE@YAHOO.IN,http://www.hmeducationcentre.in
1530231,H.A.ENGLISH SCHOOL,SAROJ KUMAR DAS,Secondary School,31/03/2025,"AMINABAD, NEAR ASHIYANA COLONY ,770036","0661 ,2612061",principal.haes@gmail.com,http://www.uewtrkl.com
3330404,HAM ACADEMY,MRS. RAZIYA BEGUM,Senior Secondary,31/03/2024,"EDUCATION HUB, MAIN ROAD KALIPUR, DHARAMPURA NO. 2 ,494001",",07782229272",ham@sirajindia.com,https://www.hamacademy.co.in/
1530184,HARIHARANANDA BALASHRAM,Sunita Devi,Senior Secondary,31/03/2025,"AT- ARUA, PO-KADALIBAN, VIA-CHAUDAKULAT ,754222","91 ,9437343853",principalbalashram@gmail.com,http://www.hariharanandabalashram.org
3330117,HARIRAM GATTANI MEMORIAL JAY BHARAT ENGLISH MEDIUM SCHOOL,PRASHANTA KUMAR PADHAN,Senior Secondary,31/03/2026,"AT & POST: JANJGIR, DISTRICT: JANJGIR -CHAMPA, CHHATTISGARH ,495668","91 ,9584222456",principal008jem@gmail.com,
1530021,HAROBINO VIDYA BHAVAN,SUNITA SINGH,Secondary School,31/03/2023,"HILL PATNA BERHAMPUR DISTT GANJAM ORISSA ,760005","0680 ,2220599",harobino@gmail.com,
2430046,HARYANA VIDYA MANDIR,NANDINI SEN,Senior Secondary,31/03/2025,"BA-193 SECTOR-1 SALT LAKE CITY CALCUTTA WEST BENGAL ,700064","33 ,23342404",sen_nadi@hotmail.com,
3330065,HASDEO PUBLIC SCHOOL,Maheswar Prasad Mishra,Senior Secondary,31/03/2025,"MADANPUR GARH ROAD CHAMPA DISTT JANJGIR CHAMPA CHHATTISGARH ,495671","7819 ,7869211211",maheswarmishra58@gmail.com,http://www.thesamhitaacademy.com
2430243,HEBRON SCHOOL,MRS. JEMEEMA PHILIPOSE,Senior Secondary,31/03/2024,"SALKAVITA, P.O. NEW RANGIA, SHIBMANDIR, WEST BENGAL ,734013",",03532699111",15626@cbseshiksha.in,www.hebronschool.info
2430063,HEM SHEELA MODEL SCHOOL,ANINDITA HOME CHOUDHURY,Senior Secondary,31/03/2026,"JAWARLAL NEHRU AVENUE DURGAPUR DISTT BURDWAN ,713214","0343 ,2666850",aninditahomec@yahoo.com,www.hemsheela.org.in
3330198,HERITAGE INTERNATIONAL PUBLIC SCHOOL,MRS.Manpreet Fulmali,Senior Secondary,31/03/2026,"DURG BY PASS ROAD, HARI NAGAR ,490022","0788 ,07883207048,",heritage.schools@yahoo.com,http://www.heritageschools.org
1530248,HI-TECH PUBLIC SCHOOL,Mrs.Rita Tripathy,Senior Secondary,31/03/2023,"HI-TECH MEDICAL COLLAGE AND HOSPITAL CAMPUS,HEALTH PARK,PANDARA, RASULGARH , BHUBANESWAR - 751025 ,751025",",0674-2371098",schoolhitechpublic@gmail.com,
1530237,"HI-TECH PUBLIC SCHOOL, BHAWANIPATNA",MRS. ALPANA PATTANAYAK,Senior Secondary,31/03/2024,"HI-TECH PUBLIC SCHOOL, BHAWANIPATNA DUARSENI BHAWANIPATNA ,766001",",06670230961",htpsbhawanipatna@yahoo.in,htpsbhawanipatna.in
2430208,HIMALAYAN BUDDHIST CULTURAL SCHOOL,Saru Rai,Secondary School,31/03/2025,"P.O. SALUGARA, BUDDHA KENDRA, KAL CHACKRA MANDIR, SALUGARA EAST,DISTT JALPAIGURI, WEST BENGAL, PIN 734008 ,734008","0353 ,2110814",sarurai84.sr@gmail.com,
2430169,HIMALAYAN INTERNATIONAL RESIDENTIAL SCHOOL,VIVEK AGARWAL,Senior Secondary,31/03/2023,"P.O. RAJGANJ JALPAIGURI ,735134","0353 ,9800872984",PRINCIPAL@HIRS.IN,http://www.hirs.in
1530174,HIND ZINC VIDYALAYA,GIRIJA NANDINI SAHAY,Secondary School,31/03/2026,"PRINCIPAL HIND ZINC VIDYALAYA AT/P.O-ZINC NAGAR SARGIPALI DIST.SUNDARGARH PIN-770072 ,770072","91 ,9437221097",gnsahay1947@gmail.com,
2430037,HINDI BALIKA SCHOOL,ARCHANA SHARMA,Senior Secondary,31/03/2023,"S.P.MUKHERJEE ROAD DISTT SILIGURI, WEST BENGAL ,734405","0353 ,2500785",archananepal04@gmail.com,
1530080,HOLY ANGEL CONVENT SCHOOL,ARATI SAHU,Senior Secondary,31/03/2022,"VIP ROAD GOPALPUR ON SEA GANJAM ORISSA ,761002","0680 ,2343822",princiapal.holyangel@hotmail.com,www.holyangelgroup.co.in
3330045,HOLY CROSS CONVENT SR SEC SCHOOL,GERALD,Senior Secondary,31/03/2026,"AMBIKA PUR PO SURGUJA CHHATTISGARH ,497001","7774 ,230499",geraldfra@hotmail.com,
3330181,HOLY CROSS ENGLISH MEDIUM SCHOOL,DR. SR. LAISAMMA JOSEPH,Senior Secondary,31/03/2025,"GHOLENG JASHPUR ,496338","0 ,08461882471",holycrossemsgholeng@rediffmail.com,http://www.hcemsgholeng.com
3330084,HOLY CROSS HIGHER SECONDARY SCHOOL,DR  JOSEPH KARL LAKRA,Senior Secondary,31/03/2025,"BYRON BAZAR, DIST. RAIPUR ,492001","0771 ,2424941",josephklakra@gmail.com,
3330121,HOLY CROSS HR.SEC. SCHOOL.,MISS SISTER MARIA DIAS,Senior Secondary,31/03/2025,"PENSIONBADA. RAIPUR ,492001","0771 ,7880000506",priholycross@gmail.com,http://www.holycrosspensionbada.org
2430161,HOLY CROSS SCHOOL,IRINE TIRU,Secondary School,31/03/2022,"VILL. NICHITPUR, VIA. KANKI, P.O. SIMULIA, DIST UTTAR DINAJPUR, PIN CODE 733209 ,733209","3525 ,9475708177",it.tiru@gmail.com,
2430210,HOLY CROSS SCHOOL,Juliana Soren,Secondary School,31/03/2025,"BALAIGACH, P.O. MANUAGANJ, P.S. RAJGANJ, ,735135","0356 ,200044",holycrossschool.rajgang@rediffmail.com,http://www.holycrossschoolrajganj.com
3330385,HOLY CROSS SENIOR SECONDARY SCHOOL,DR. CLERITA DEMELLO,Senior Secondary,31/03/2024,"HOLY CROSS SENIOR SECONDARY SCHOOL NEAR CHOUKSE ENG COLLAGE LALKHADHAN BILASPUR ,495001",",8463057366",hcslalkhadan@gmail.com,www.holycrosslalkhadan.com
3330029,HOLY CROSS SR SEC SCHOOL,DILIP LAKRA,Senior Secondary,31/03/2024,"LODHI PARA KAPA RAIPUR CHHATTISGARH ,492005","0771 ,2283332",principalhckapa@gmail.com,
2430112,HOLY GARDEN MODEL SCHOOL,SWARUP BHUNIA,Senior Secondary,31/03/2026,"2, BANJETIA, P.O.-BANJETIA BERHAMPORE, MURSHIDABAD ,742102","3482 ,275042",mail.holygardenmodelschool@gmail.com,
3330080,HOLY HEARTS EDUCATION ACADEMY,KALPANA TIWARI,Senior Secondary,31/03/2022,"CIVIL LINES, FINGESHWAR BADA, RAIPUR, CHATTISGARH ,492001","0771 ,2431088",tiwarikalpana86@gmail.com,http://www.shivalik.org
3330415,HOLY HEARTS SCHOOL,MRS. HEMALI SINGH,Secondary School,31/03/2024,"KABIR NAGAR ,492099",",07712960333",principal1@holyhearts.in,www.holyheartsraipur.com
1530201,I D M PUBLIC SCHOOL,Rajlaxmi Panda,Senior Secondary,31/03/2023,"AT-BAGBHADI, BOLANGIR ,767002","0665 ,234332",shashiarchis@gmail.com,
2430225,IDEAL SCHOOL,MRS. JOYOTI CHAUDHURI,Senior Secondary,31/03/2022,"OPP. KALYANI SHILPANCHAL RAILWAY STATION ,741235",",25821171",idealineng@gmail.com,http://www.idealschools.co.in
2430149,IMMANUEL INTERNATIONAL ACADEMY,Sreelekha Rai,Senior Secondary,31/03/2026,"BHARAT SINGH JOTE, RANIDANGA, SILIGURI, DARJEELING, ,734012","0353 ,6501134",sreelekha.rai@iia.website,http://www.iia.org.in
1530026,IMST ENGLISH MEDIUM NURSERY & HIGH SCHOOL,IVY PRIMROSE,Secondary School,31/03/2023,"MALKANGIRI COLONY P.O. MALKANGIRI DISTT. ORISSA ,764048","6861 ,230239",imstmkg@gmail.com,
2430115,INDIA INTERNATIONAL SCHOOL,ASHOK KUMAR SHARMA  NATIONAL AWARDEE,Senior Secondary,31/03/2026,"KALYANPUR SATELLITE TOWNSHIP(K.S.T.P), ,713304","0341 ,2257907",indiaintschool@gmail.com,
1530152,INDIAN PUBLIC SCHOOL,POOJA SINGH,Senior Secondary,31/03/2025,"C/O PRINCIPAL,INDIAN PUBLIC SCHOOL,REMED KHETARAJPUR-ROAD REMED SAMBALPUR ,ORISSA ,768006","0663 ,6061005",ipssbp75@gmail.com,http://www.ipsgroups.in/
3330082,INDIAN PUBLIC SCHOOL,Kavita Martin,Senior Secondary,31/03/2017,"PARRE KALA G.E ROAD ,491441","07530 ,229898",ipsrdn@yahoo.in,
3330099,INDIAN SCHOOL,MRS. GARGI CHATTERJEE,Senior Secondary,31/03/2024,"INDIAN SCHOOL, ATTARMUDA,RAIGARH ,496001","7762 ,08966996611",indianschool.rgh@gmail.com,http://www.indianschoolraigarh.in
2430026,INDIRA GANDHI MEMORIAL HIGH SCHOOL,UDAIRAJ SINGH,Senior Secondary,31/03/2023,"456 P K GUHA ROAD DUM DUM CALCUTTA ,700028","033 ,25111716",igmhs@hotmail.com,
3330066,INDU I T SCHOOL,MANPREET FULMALI,Senior Secondary,31/03/2025,"KHOKA SHANTI NAGAR SUPALA BEHILAI DISTT DURG CHHATTISGARH ,490023","0930 ,3561235",mdinduit@gmail.com,
3330364,INDUS PUBLIC SCHOOL,DR. SANJAY GUPTA,Senior Secondary,31/03/2023,"P.O TIWARTA,BATARI ,495449",",08770157664",ipsdipka@gmail.com,www.ipsdipka.edu.in
2430108,INDUS VALLEY WORLD SCHOOL,MRS. ANITA GEORGE,Senior Secondary,31/03/2025,"488, AJOY NAGAR, EASTERN METROPOLITAN BY-PASS, KOLKATA- 700094 ,700094","033 ,03371205250",admin@ivws.org,http://www.ivws.org
