Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2760092,GOVT GIRLS SR. SEC SCHOOL,NAMRATA,Senior Secondary,31/03/2025,"MUBARIK PUR DABAS DELHI ,110081","011 ,25483451",namratagautam1041@gmail.com,
2760079,GOVT GIRLS SR. SEC SCHOOL,PREM LATA,Senior Secondary,31/03/2022,"SECT 1 AVANTIKA ROHINI DELHI ,110085","011 ,27521064",1413069ZONE13@GMAIL.COM,
2760089,GOVT GIRLS SR. SECONDARY SCHOOL,KAMLA CHALIHA,Senior Secondary,31/03/2018,"POCKET A-5 ; 5-6 NARELA DELHI ,110040","011 ,27785162",1310164narela@gmail.com,
2760091,GOVT GIRLS SR.SEC SCHOOL,RANJANA SETHI,Senior Secondary,31/03/2023,"NANGLOI NEW DELHI ,110041","011 ,25476850",ggsss1617021@gmail.com,
2762087,GOVT GIRLS SR.SEC SCHOOL,MADHU KAKAR,Senior Secondary,31/03/2024,"NEW USMAN PUR DELHI ,110053","011 ,22184536",mrs_kakar@yahoo.co.in,
2762058,GOVT GIRLS SR.SEC SCHOOL,HARDWARI LAL,Senior Secondary,31/03/2024,"I SHIFT JANTA FLATS NAND NAGRI DELHI ,110093","011 ,22574030",ggsssjfnn@gmail.com,
2766082,GOVT GIRLS SR.SEC SCHOOL,CARMELLA KUJUR,Senior Secondary,31/03/2024,"PREM NAGAR NEW DELHI ,110008","011 ,25775524",ggssspremnagar142@gmail.com,
2756130,GOVT GIRLS SR.SEC SCHOOL,SNEH GULERIA,Senior Secondary,31/03/2021,"P-BLOCK SULTANPURI DELHI ,110041","011 ,25489691",pkg1412019@gmail.com,
2756146,GOVT GIRLS SR.SEC SCHOOL,PARKASH RANI ,Senior Secondary,31/03/2021,"SHIV VIHAR HASTSAL NEW DELHI ,110059","011 ,25373119",ggsssv2013@gmail.com,
2760040,GOVT GIRLS SR.SEC SCHOOL NO-2,MRS SEEMA NAGPAL,Senior Secondary,31/03/2025,"MODEL TOWN DELHI ,110009","011 ,27412107",seemanagpal2002@yahoo.co.in,
2758024,GOVT LADY NOYCE SR. SEC SCHOOL,SHRI L D TRIKHA,Senior Secondary,31/03/2020,"FOR DEAF & DUMB FEROZSHAH KOTLA NEW DELHI ,110002",",23319419",,
2756124,GOVT PRATIBHA VIKAS VIDYALAYA,PRITY SAXENA,Senior Secondary,31/03/2021,"A-6 PASCHIM VIHAR NEW DELHI ,110063","011 ,25275905",pritysaxena@outlook.com,
2756125,GOVT PRATIBHA VIKAS VIDYALAYA,VIPIN KUMAR,Senior Secondary,31/03/2025,"SECT XI ROHINI DELHI ,110085","011 ,27572102",vipinlatiyan@gmail.com,
2750047,GOVT SARVODAYA BAL VIDYALAYA,BIRENDRA KUMAR,Senior Secondary,31/03/2020,"C C COLONY DELHI ,110007","011 ,27114016",birendrakumar_196473@yahoo.in,http://www.edudel.nic.in
2756065,GOVT SARVODAYA BAL VIDYALAYA,RAJPAL SINGH GAUTAM,Senior Secondary,31/03/2024,"WEST PATEL NAGAR NEW DELHI ,110008","011 ,25887197",sbvwpn1516143@yahoo.com,
2750028,GOVT SARVODAYA BAL VIDYALAYA,ROOD MAL MEENA,Senior Secondary,31/03/2024,"NANGLOI DELHI ,110041","011 ,25485023",rmmeena1617002@gmail.com,
2756033,GOVT SARVODAYA BAL VIDYALAYA,D K SHASTRI,Senior Secondary,31/03/2021,"D-BLOCK JANAKPURI NEW DELHI ,110058","011 ,28525404",SBV1720027@GMAIL.COM,
2758020,GOVT SARVODAYA BAL VIDYALAYA,SURAJ PRAKASH SILOKI,Senior Secondary,31/03/2023,"PLOT NO-6 JHANDEWALAN NEW DELHI ,110055","011 ,23625603",sbvpl6@rediffmail.com,
2758021,GOVT SARVODAYA BAL VIDYALAYA,DR SURYA KANT PRASAD,Senior Secondary,31/03/2022,"RANI JHANSI ROAD NEW DELHI ,110055","011 ,23516709",sbvrjr@gmail.com,
2752057,GOVT SARVODAYA BAL VIDYALAYA NO 2,DR VIR SINGH,Senior Secondary,31/03/2024,"B-BLOCK YAMUNA VIHAR DELHI ,110053","011 ,22916764",gsbv1104003@gmail.com,
2758022,GOVT SARVODAYA BOYS  SR SEC SCHOOL,UDAI SINGH,Senior Secondary,31/03/2025,"PAHARGANJ NEW DELHI ,110055","011 ,23581719",sbvpaharganj2128001@gmail.com,
2758023,GOVT SARVODAYA BOYS  SR SEC SCHOOL,ARVIND  KUMAR,Senior Secondary,31/03/2015,"ROUSE AVENUE NEW DELHI ,110002","011 ,23235263",SID2127001@YAHOO.COM,
2752002,GOVT SARVODAYA BOYS S.S.SCHOOL NO-1,RANBIR SINGH RANA,Senior Secondary,31/03/2022,"NEW SEELAM PUR DELHI ,110053","011 ,22864267",tanishqrana2008@yahoo.com,
2750026,GOVT SARVODAYA BOYS SR SEC SCH NO 1,RAM DATT BHARDWAJ,Senior Secondary,31/03/2018,"K-BLOCK MANGOLPURI DELHI ,110083","011 ,27923469",GSBV1412002@GMAIL.COM,
2756042,GOVT SARVODAYA BOYS SR SEC SCH NO 1,JOGINDER ARORA,Senior Secondary,31/03/2021,"SUBHASH NAGAR NEW DELHI ,110027","011 ,25143331",1515003z15@gmail.com,
2756038,GOVT SARVODAYA BOYS SR SEC SCH NO 2,RAM PRAKASH GUPTA ,Senior Secondary,31/03/2023,"TILAK NAGAR NEW DELHI ,110018","011 ,25998541",sbvprincipal@gmail.com,
2750035,GOVT SARVODAYA BOYS SR SEC SCH NO1,MAHENDRA PRATAP KAUSHIK,Senior Secondary,31/03/2025,"SHAKURPUR DELHI ,110034","011 ,27188179",GSBVNO.1SHAKURPUR@GMAIL.COM,
2758016,GOVT SARVODAYA BOYS SR SEC SCHOOL,Mumtaz Ahmad,Senior Secondary,31/03/2023,"(URDU MEDIUM) PATAUDI HOUSE DARYAGANJ NEW DELHI ,110002","011 ,23271170",mumtazfaizi01@gmail.com,
2752058,GOVT SARVODAYA BOYS SR SEC SCHOOL,SURENDRA SINGH,Senior Secondary,31/03/2024,"KHAJURI KHAS DELHI ,110094","011 ,22966436",gsbvkk1104002@gmail.com,
2758015,GOVT SARVODAYA BOYS SR SEC SCHOOL,GHYOOR AHMAD,Senior Secondary,31/03/2023,"NO.-1 (URDU MEDIUM) JAMA MASJID DELHI ,110006","011 ,23250893",ghyoorahmed@yahoo.com,
2750042,GOVT SARVODAYA BOYS SR SEC SCHOOL,ARVIND KUMAR SHARMA,Senior Secondary,31/03/2023,"GULABI BAGH DELHI ,110007","011 ,23651228",rsbv.1208001@gmail.com,
2750074,GOVT SARVODAYA BOYS SR SEC SCHOOL,ISH KUMAR,Senior Secondary,31/03/2023,"BURARI DELHI ,110009","011 ,27613902",ikgangania@gmail.com,
2758018,GOVT SARVODAYA BOYS SR SEC SCHOOL,MOHAN LAL,Senior Secondary,31/03/2024,"QUTAB ROAD DELHI ,110006","011 ,23557220",mlal1208002@gmail.com,
2756050,GOVT SARVODAYA BOYS SR SEC SCHOOL,MILKHI RAM,Senior Secondary,31/03/2021,"RAMESH NAGAR NEW DELHI ,110015","011 ,25936945",gsbvrameshnagar@yahoo.com,
2756044,GOVT SARVODAYA BOYS SR SEC SCHOOL,DINESH AGGARWAL,Senior Secondary,31/03/2025,"ASHOK NAGAR NEW DELHI ,110027","011 ,25140214",sbvashoknagar2010@gmail.com,
2750015,GOVT SARVODAYA BOYS SR SEC SCHOOL,VINOD KUMAR SHARMA,Senior Secondary,31/03/2023,"PEHLADPUR BANGAR DELHI ,110042","011 ,27823354",sbvppb@yahoo.com,
2750024,GOVT SARVODAYA BOYS SR SEC SCHOOL,BHAGWAN DASS,Senior Secondary,31/03/2025,"POOTH KALAN DELHI ,110041","011 ,25472351",bd24012000@gmail.com,
2750012,GOVT SARVODAYA BOYS SR SEC SCHOOL,SATYAVIR SINGH BHAKAR,Senior Secondary,31/03/2023,"BANKNER DELHI ,110040","011 ,27280489",satyavirbhakar@yahoo.co.in,
2750044,GOVT SARVODAYA BOYS SR SEC SCHOOL,JAMUNA PRASAD PANDEY,Senior Secondary,31/03/2023,"PHASE-1 H BLOCK ASHOK VIHAR DELHI ,110052","011 ,27416585",1411003@gmail.com,
2750091,GOVT SARVODAYA CO-ED SR SEC SCH NO 4,SUDAMA PRASAD CHATURVEDI,Senior Secondary,31/03/2023,"ROOP NAGAR DELHI ,110007","011 ,23848875",rsbno4roopngr1207013@gmail.com,
2766037,GOVT SARVODAYA CO-ED SR SEC SCHOOL,SHEELA GANDHI,Senior Secondary,31/03/2025,"H BLOCK KARAMPURA NEW DELHI ,110015","011 ,25100677",1516104zone16@gmail.com,
2756101,GOVT SARVODAYA CO-ED SR SEC SCHOOL,OM PARKASH SAINI,Senior Secondary,31/03/2022,"HIRAN KUDNA NEW DELHI ,110041","011 ,28351506",hirankudna06@gmail.com,
2756061,GOVT SARVODAYA CO-ED SR SEC SCHOOL,LALIT KUMAR GUPTA,Senior Secondary,31/03/2025,"B-4 PASCHIM VIHAR NEW DELHI ,110063","011 ,25252203",lalitgupta1956@gmail.com,
2756076,GOVT SARVODAYA CO-ED SR SEC SCHOOL,NISHA KUMARI,Senior Secondary,31/03/2023,"MANSAROVER GARDEN NEW DELHI ,110015","011 ,25428776",viceprincipal.svmg@gmail.com,
2758046,GOVT SARVODAYA CO-ED SR SEC SCHOOL,Sunil Kumar Dahiya,Senior Secondary,31/03/2022,"F/U BLOCK PITAM PURA DELHI ,110034","011 ,27344483",sv1411008@gmail.com,
2758045,GOVT SARVODAYA CO-ED SR SEC SCHOOL,ARVIND KUMAR,Senior Secondary,31/03/2024,"C-BLOCK SULTANPURI DELHI ,110041","011 ,25478635",DRARVINDKUMAR74@GMAIL.COM,
2750089,GOVT SARVODAYA CO-ED SR SEC SCHOOL,AJAY KUMAR MITTAL,Senior Secondary,31/03/2025,"SHARDA NIKETAN DELHI ,110034","011 ,27023127",MITTAL5066@GMAIL.COM,
2758012,GOVT SARVODAYA CO-ED SR SEC SCHOOL,SHIV MURTI TIWARI,Senior Secondary,31/03/2021,"GOKHLE MARG DELHI ,110006","011 ,23915568",SBVGOKHLEMARG1207014@GMAIL.COM,
2750076,GOVT SARVODAYA CO-ED SR SEC SCHOOL,SANJIV KUMAR,Senior Secondary,31/03/2026,"GHEVRA DELHI ,110081","011 ,25951517",sanjivruhil@gmail.com,
2750030,GOVT SARVODAYA CO-ED SR SEC SCHOOL,AMITA BHASIN,Senior Secondary,31/03/2022,"NEW MULTAN NAGAR DELHI ,110063","011 ,25291458",sarv_naman@yahoo.com,
2750059,GOVT SARVODAYA CO-ED SR SEC SCHOOL,C B S CHAUHAN,Senior Secondary,31/03/2023,"C-BLOCK SARASWATI VIHAR DELHI ,110034","011 ,27018451",cbschauhan56@gmail.com,
2750099,GOVT SARVODAYA CO-ED SR SEC SCHOOL,DR GULAB SINGH SHARMA,Senior Secondary,31/03/2021,"SECTOR - VI ROHINI DELHI ,110085","011 ,27046685",1413004ZONE13@GMAIL.COM,
2750086,GOVT SARVODAYA CO-ED SR SEC SCHOOL,NEELU GUPTA,Senior Secondary,31/03/2020,"KAILASH ENCLAVE SARASWATI VIHAR DELHI ,110034","011 ,27024974",1411005k@gmail.com,
2750078,GOVT SARVODAYA CO-ED SR SEC SCHOOL,POONAM NIJHAWAN,Senior Secondary,31/03/2023,"Z P BLOCK PITAM PURA DELHI ,110034","011 ,27325477",poonamnijhawan83@gmail.com,
2750095,GOVT SARVODAYA CO-ED SR SEC SCHOOL,VED PRAKASH,Senior Secondary,31/03/2021,"SECTOR VII ROHINI DELHI ,110085","011 ,27050353",1413074zone13@gmail.com,
2756088,GOVT SARVODAYA CO-ED SR. SEC SCHOOL,KAMLESH MEENA,Senior Secondary,31/03/2023,"POSSANGIPUR B-1 JANAKPURI NEW DELHI ,110058","011 ,25622084",kamleshlodwal98@gmail.com,
2750020,GOVT SARVODAYA CO-EDN SR SEC SCHOOL,SITA RAM,Senior Secondary,31/03/2022,"CHANDPUR MAJRA DELHI ,110081","011 ,27751546",s.ram25111966@gmail.com,
2756057,GOVT SARVODAYA CO-EDU SR SEC SCHOOL,SUNITA DAHIYA,Senior Secondary,31/03/2024,"JAIDEV PARK NEW DELHI ,110026","011 ,28316213",svjaidevpark@gmail.com,
2756129,GOVT SARVODAYA CO-EDU SR SECONDARY SCH,RANJANA BUDHIRAJA,Senior Secondary,31/03/2018,"NILOTHI DELHI ,110041","011 ,28365329",ranjana.budhiraja@gmail.com,
2766018,GOVT SARVODAYA CO-EDUCATION VIDYALAYA,SUNANDA DHAWAN,Senior Secondary,31/03/2024,"L-BLOCK HARI NAGAR NEW DELHI ,110064","011 ,25121602",s.coedvh1514022@gmail.com,
2760058,GOVT SARVODAYA COED VIDYALAYA,RANVIR SINGH,Senior Secondary,31/03/2026,"JAUNTI DELHI ,110081","011 ,25953200",,
2768017,GOVT SARVODAYA GIRLS S S SCH NO-1,SAROJ BALA,Senior Secondary,31/03/2021,"ZEENAT MAHAL KAMLA MARKET DELHI ,110002","011 ,23239205",2127014skv.1.zeenatmahal@gmail.com,
2768026,GOVT SARVODAYA GIRLS SR S.S. NO.2,NEELAM SACHDEVA,Senior Secondary,31/03/2025,"JAMA MASJID PAIWALAN COMPLEX DELHI ,110006","011 ,23270010",rskv2jamamasjid2127017@yahoo.co.in,
2766031,GOVT SARVODAYA GIRLS SR S.SCHOOL,VIBHA KHERA,Senior Secondary,31/03/2025,"RAJOURI GARDEN EXT. NEW DELHI ,110027","011 ,25466663",1515021z15@gmail.com,
2768025,GOVT SARVODAYA GIRLS SR SEC,DHANWANTI,Senior Secondary,31/03/2030,"SCHOOL NO. 1 JAMA MASJID DELHI ,110006","011 ,23254111",skv.1jm24@yahoo.in,
2760073,GOVT SARVODAYA GIRLS SR SEC  SCHOOL,INDERJEET KAUR,Senior Secondary,31/03/2022,"JJ COLONY WAZIRPUR DELHI ,110052","011 ,27303263",1411034@gmail.com,
2766012,GOVT SARVODAYA GIRLS SR SEC SCH,NITA BEHL,Senior Secondary,31/03/2022,"A-BLOCK JANAK PURI NEW DELHI ,110058","011 ,25501442",janakpurigskv@yahoo.com,
2766079,GOVT SARVODAYA GIRLS SR SEC SCH, NEERAJANA SHOKEEN,Senior Secondary,31/03/2024,"TIKRI KALAN DELHI ,110041","011 ,28352032",shokeenneerajana@gmail.com,
2766015,GOVT SARVODAYA GIRLS SR SEC SCH NO 1,SUMAN GUPTA,Senior Secondary,31/03/2025,"C-BLOCK JANAK PURI NEW DELHI ,110058","011 ,25511044",suman.agg67@gmail.com,
2760008,GOVT SARVODAYA GIRLS SR SEC SCH NO 1,RAM DEVI,Senior Secondary,31/03/2021,"NARELA DELHI ,110040","011 ,27784006",skvno1nareladelhi@gmail.com,
2766054,GOVT SARVODAYA GIRLS SR SEC SCH NO 2,NEELAM WADHWA,Senior Secondary,31/03/2018,"MADIPUR NEW DELHI ,110063","011 ,25215980",1515024zone15@gmail.com,
2766051,GOVT SARVODAYA GIRLS SR SEC SCH NO 2,KIRAN JOSEPH,Senior Secondary,31/03/2024,"KHYALA NEW DELHI ,110012","011 ,25983621",dr.kiranjoseph@rediffmail.com,
2768018,GOVT SARVODAYA GIRLS SR SEC SCH NO-2,SANGEETA ANAND,Senior Secondary,31/03/2021,"ZEENAT MAHAL LAL KUAN DELHI ,110006","011 ,23212246",sangeetaanand78@gmail.com,
2760065,GOVT SARVODAYA GIRLS SR SEC SCH NO1,ANURADHA SAWHNEY,Senior Secondary,31/03/2020,"D BLOCK KAMDHENU MANGOLPURI DELHI ,110083","011 ,27924465",manjulakhanna62@gmail.com,
2760028,GOVT SARVODAYA GIRLS SR SEC SCH NO1,DR  ANITA VATS,Senior Secondary,31/03/2021,"KESHAV PURAM DELHI ,110035","011 ,27107990",anitavats15@gmail.com,
2760002,GOVT SARVODAYA GIRLS SR SEC SCH NO1,ANURADHA RANI JAIN,Senior Secondary,31/03/2018,"MODEL TOWN DELHI ,110009","011 ,27233162",1309026HOS@GMAIL.COM,
2760027,GOVT SARVODAYA GIRLS SR SEC SCH NO2,MADHU BALA MALIK,Senior Secondary,31/03/2022,"SHAKURPUR DELHI ,110034","011 ,27108071",madhumalik1@gmail.com,
2768016,GOVT SARVODAYA GIRLS SR SEC SCHOOL,MEENA KUMARI,Senior Secondary,31/03/2023,"(AHATA KEDARA) IDGAH ROAD DELHI ,110006","011 ,23672730",m.meenakumari1956@gmail.com,
2768004,GOVT SARVODAYA GIRLS SR SEC SCHOOL,Y K SHARMA,Senior Secondary,31/03/2022,"LANCERS ROAD DELHI ,110007","011 ,23811520",yksharma0282@gmail.com,
2768021,GOVT SARVODAYA GIRLS SR SEC SCHOOL,POONAM RAJPOOT,Senior Secondary,31/03/2025,"MATA SUNDRI ROAD NEW DELHI ,110002","011 ,23222137",poonamrajput20@yahoo.com,
2768023,GOVT SARVODAYA GIRLS SR SEC SCHOOL,DR RANJANA SINGH,Senior Secondary,31/03/2022,"DAYANAND ROAD DARYA GANJ NEW DELHI ,110002","011 ,23271688",skvdayanandroad@gmail.com,
2768041,GOVT SARVODAYA GIRLS SR SEC SCHOOL,KIRAN CHOPRA,Senior Secondary,31/03/2024,"MALKAGANJ DELHI ,110007","011 ,23859429",vikrams1970@gmail.com,
2766058,GOVT SARVODAYA GIRLS SR SEC SCHOOL,NEETI TIWARI,Senior Secondary,31/03/2021,"VIKAS PURI NEW DELHI ,110018","011 ,25996121",skvdcvp@gmail.com,
2768042,GOVT SARVODAYA GIRLS SR SEC SCHOOL,GEETA GUPTA,Senior Secondary,31/03/2022,"KEDAR BLDG SUBZI MANDI DELHI ,110007","011 ,23856176",kedarbuildinglodhiroad1207033@gmail.com,
2768001,GOVT SARVODAYA GIRLS SR SEC SCHOOL,HEMANT SHARMA,Senior Secondary,31/03/2023,"TIMARPUR DELHI ,110054","011 ,23810198",sharmahemantvp@gmail.com,
2766084,GOVT SARVODAYA GIRLS SR SEC SCHOOL,MITHLESH VERMA,Senior Secondary,31/03/2024,"G-BLOCK VIKAS PURI NEW DELHI ,110018","011 ,28542351",gskvgblk@yahoo.In,
2766028,GOVT SARVODAYA GIRLS SR SEC SCHOOL,RENU SETHI,Senior Secondary,31/03/2024,"NO.-2 TAGORE GARDEN NEW DELHI ,110027","011 ,25446197",rnusethi6@gmail.com,
2766033,GOVT SARVODAYA GIRLS SR SEC SCHOOL,POONAM TANEJA,Senior Secondary,31/03/2025,"BASAI DARAPUR NEW DELHI ,110015","011 ,25448064",1516019SKV@GMAIL.COM,
2766042,GOVT SARVODAYA GIRLS SR SEC SCHOOL,Sunita Ahuja,Senior Secondary,31/03/2021,"RANJIT NAGAR NEW DELHI ,110008","011 ,25705243",1516021zone16@gmail.com,
2766030,GOVT SARVODAYA GIRLS SR SEC SCHOOL,Devyani Barman,Senior Secondary,31/03/2024,"RAJOURI GARDEN MAIN NEW DELHI ,110027","011 ,25104464",devyanibarman@gmail.com,
2766032,GOVT SARVODAYA GIRLS SR SEC SCHOOL,RITU SAWHNEY,Senior Secondary,31/03/2026,"RAMESH NAGAR NEW DELHI ,110015","011 ,25934704",ritusawhney2000@yahoo.co.in,
2768040,GOVT SARVODAYA GIRLS SR SEC SCHOOL,Sneh Lata Sharma,Senior Secondary,31/03/2024,"PADAM NAGAR DELHI ,110007","011 ,23699263",snehlatasharma1967@gmail.com,
2760005,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SUDHA SINGH,Senior Secondary,31/03/2024,"BADLI DELHI ,110042","011 ,27858149",SKVBADLI1310034@YAHOO.COM,
2760019,GOVT SARVODAYA GIRLS SR SEC SCHOOL,RAJ KUMARI,Senior Secondary,31/03/2024,"POOTH KALAN DELHI ,110041","011 ,25962455",1412027skvpoothkalan@gmail.com,
2760033,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SUNEELA VIJH,Senior Secondary,31/03/2021,"GULABI BAGH DELHI ,110007","011 ,23653810",gskvgulabibagh@gmail.com,
2760057,GOVT SARVODAYA GIRLS SR SEC SCHOOL,VEENA KUMAR,Senior Secondary,31/03/2025,"AVANTIKA ROHINI SEC-I DELHI ,110085","011 ,27517094",1413030zone13@gmail.com,
2760061,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SUNITA RANI,Senior Secondary,31/03/2030,"NO.2 NARELA DELHI ,110040","011 ,27784751",ranis2902@gmail.com,
2760051,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SEEMA SHARMA,Senior Secondary,31/03/2018,"SULTANPURI ROAD NANGLOI DELHI ,110041","011 ,25477140",seema.sharma1966@rediffmail.com,
2766041,GOVT SARVODAYA GIRLS SR SEC SCHOOL,NEELAM PANJWANI,Senior Secondary,31/03/2022,"B-3 PASCHIM VIHAR NEW DELHI ,110063","011 ,25252094",neelam0305@gmail.com,
2768049,GOVT SARVODAYA GIRLS SR SEC SCHOOL,RENU BALA GUPTA,Senior Secondary,31/03/2019,"H BLOCK MANGOL PURI DELHI ,110083","011 ,27924464",gskvhblock@gmail.com,
2768050,GOVT SARVODAYA GIRLS SR SEC SCHOOL,HARPREET KAUR,Senior Secondary,31/03/2018,"H BLOCK SULTAN PURI DELHI ,110041","011 ,25478850",hpk1970@gmail.com,
2760021,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SUNITA BHARDWAJ,Senior Secondary,31/03/2022,"NANGLOI DELHI ,110041","011 ,25475088",sunitarajen@gmail.com,
2760014,GOVT SARVODAYA GIRLS SR SEC SCHOOL,KARUNA ,Senior Secondary,31/03/2023,"QUTAB GARH DELHI ,110039","011 ,27741748",1413028zone13@gmail.com,
2760015,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SAVITRI BAI,Senior Secondary,31/03/2023,"KANJHAWALA DELHI ,110041","011 ,25951417",1413025ZONE13@GMAIL.COM,
2760016,GOVT SARVODAYA GIRLS SR SEC SCHOOL,Satwanti Tanwar,Senior Secondary,31/03/2023,"MUNDKA DELHI ,110041","011 ,28342449",gskvmundka_1617014@Yahoo.com,
2760017,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SHAIL BALA,Senior Secondary,31/03/2018,"KARALA DELHI ,110081","011 ,25951691",1413078zone13@gmail.com,
2760018,GOVT SARVODAYA GIRLS SR SEC SCHOOL,VED PRAKASH TAHLAN,Senior Secondary,31/03/2023,"RANI KHERA DELHI ,110041","011 ,25952410",VPTAHLAN19@GMAIL.COM,
2760020,GOVT SARVODAYA GIRLS SR SEC SCHOOL,ANJELI NAGPAL,Senior Secondary,31/03/2018,"SULTANPURI C BLOCK DELHI ,110041","011 ,25477160",anjelinagpal@gmail.com,
2768030,GOVT SARVODAYA GIRLS SR SEC SCHOOL,RADHA,Senior Secondary,31/03/2021,"ARAM BAGH LANE NEW DELHI ,110055","011 ,23527138",radha3287@gmail.com,
2760007,GOVT SARVODAYA GIRLS SR SEC SCHOOL,VEENA SINGH,Senior Secondary,31/03/2025,"BAKHTAWARPUR DELHI ,110036","011 ,27721968",1309267hos@gmail.com,
2760010,GOVT SARVODAYA GIRLS SR SEC SCHOOL,PUNAM NARULA,Senior Secondary,31/03/2023,"KHERA KHURD DELHI ,110082","011 ,27844144",skv1310041@gmail.com,
2760011,GOVT SARVODAYA GIRLS SR SEC SCHOOL,PRINCY P B PANDIT,Senior Secondary,31/03/2022,"BAWANA DELHI ,110039","011 ,27752453",princypandit45@gmail.com,
2760006,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SUMAN SHARMA,Senior Secondary,31/03/2023,"ALIPUR DELHI ,110036","011 ,27201934",sungsungtechnologies@yahoo.com,
2760034,GOVT SARVODAYA GIRLS SR SEC SCHOOL,Kanta Devi,Senior Secondary,31/03/2019,"BHARAT NAGAR DELHI ,110052","011 ,27304928",kanta01777@gmail.com,
2762009,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SANGEETA JAY,Senior Secondary,31/03/2023,"B-BLK NAND NAGRI DELHI ,110093","011 ,22582985",school_skv@yahoo.com,
2760012,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SNEH LATA GAHLOT,Senior Secondary,31/03/2022,"PEHLADPUR DELHI ,110042","011 ,27821450",snehgahlot@gmail.com,
2762067,GOVT SARVODAYA GIRLS SR SEC SCHOOL,KUSUM LATA,Senior Secondary,31/03/2021,"SHASTRI PARK DELHI ,110053","011 ,22179925",kusum1341958@gmail.com,
2760075,GOVT SARVODAYA GIRLS SR SEC SCHOOL,LALITA GUPTA,Senior Secondary,31/03/2023,"NITHARI DELHI ,110086","011 ,25183000",lalita.g1959@gmail.com,
2760077,GOVT SARVODAYA GIRLS SR SEC SCHOOL,VEENA TRIVEDI,Senior Secondary,31/03/2023,"PRASHANT VIHAR DELHI ,110085","011 ,27567915",veena.trivedi59@gmail.com,
2762053,GOVT SARVODAYA GIRLS SR SEC SCHOOL,PROMILA RANI,Senior Secondary,31/03/2025,"KHAJURI KHAS DELHI DELHI ,110094","011 ,22969709",promilarani1@gmail.com,
2760067,GOVT SARVODAYA GIRLS SR SEC SCHOOL,RITU RANI BHATNAGAR,Senior Secondary,31/03/2022,"BURARI DELHI ,110009","011 ,27612056",skvburari1207036@gmail.com,
2760038,GOVT SARVODAYA GIRLS SR SEC SCHOOL,INDU KALRA,Senior Secondary,31/03/2018,"RANA PRATAP BAGH DELHI ,110007","011 ,27131794",indukalra123@gmail.com,
2760037,GOVT SARVODAYA GIRLS SR SEC SCHOOL,SVATI VASHISHTHA,Senior Secondary,31/03/2025,"PHASE-II ASHOK VIHAR DELHI ,110052","011 ,27217190",1411027av2@gmail.com,
2760068,GOVT SARVODAYA GIRLS SR SEC SCHOOL,KUMKUM KUMAR,Senior Secondary,31/03/2024,"'U' BLOCK MANGOL PURI DELHI ,110083","011 ,27914467",SKV1412030@GMAIL.COM,
2760072,GOVT SARVODAYA GIRLS SR. SEC SCHOOL,SASI KUMARAN K,Senior Secondary,31/03/2021,"INDER LOK DELHI ,110035","011 ,23128148",gskvinderlok@gmail.com,
2760069,GOVT SARVODAYA GIRLS SR.SEC.SCHOOL,MANJU RANI GUPTA,Senior Secondary,31/03/2024,"BL-BLOCK SHALIMAR BAGH DELHI ,110088","011 ,27495281",gskv_bl2008@reiffmail.com,
2760048,GOVT SARVODAYA KANYA VIDYALAYA,USHA DEVI SINGH,Senior Secondary,31/03/2021,"L-BLOCK SHASTRI NAGAR DELHI ,110052","011 ,23641284",,
2760076,GOVT SARVODAYA KANYA VIDYALAYA,BHUPINDER KAUR,Senior Secondary,31/03/2022,"O-BLOCK MANGOLPURI DELHI ,110083","011 ,27921129",skvo1412031mangolpuri@gmail.com,
2760084,GOVT SARVODAYA KANYA VIDYALAYA,ADESH KUMARI,Senior Secondary,31/03/2021,"MAGAZINE ROAD DELHI ,110054","011 ,23812633",ADESHSKV@GMAIL.COM,
2768002,GOVT SARVODAYA KANYA VIDYALAYA,RENU BALA,Senior Secondary,31/03/2021,"PUL BANGASH DELHI ,110006","011 ,23828406",gskv.pulbangash@gmail.com,
2766075,GOVT SARVODAYA KANYA VIDYALAYA,VIJAY KUMARI AHLAWAT,Senior Secondary,31/03/2025,"HASTSAL VILLAGE NEW DELHI ,110059","011 ,25373114",gskvhastsal@gmail.com,
2760032,GOVT SARVODAYA KANYA VIDYALAYA,SUMAN BALA,Senior Secondary,31/03/2021,"SARAI ROHILLA DELHI ,110035","011 ,23655770",sumanbala8015@gmail.com,
2762049,GOVT SARVODAYA KANYA VIDYALAYA NO-2,HIMLESH SINGH,Senior Secondary,31/03/2018,"C-BLOCK YAMUNA VIHAR DELHI ,110053","011 ,22914585",gskvc2yv@gmail.com,
